"Date","Open","High","Low","Close","Volume"
#2017-03-29#,112.66,112.94,112.31,112.53,3781206
#2017-03-30#,112.53,113.295,112.2768,113.18,4192753
#2017-03-31#,113,113.71,112.95,113.39,4617427
#2017-04-03#,113.18,113.65,112.43,113.2,4643439
#2017-04-04#,113.15,113.55,112.83,113.04,3386142
#2017-04-05#,113.58,113.84,112.79,113,4795081
#2017-04-06#,112.85,113.4201,112.39,113.05,4744006
#2017-04-07#,112.82,113.28,112.53,112.58,4300740
#2017-04-10#,112.8,112.89,112.04,112.43,4053564
#2017-04-11#,113.68,113.83,112.5901,113.07,5230837
#2017-04-12#,113.03,113.276,112.76,113.04,4086275
#2017-04-13#,113.04,114.2501,112.99,113.2,6530791
#2017-04-14#,113.04,114.2501,112.99,113.2,6530791
#2017-04-17#,113.33,113.94,113.22,113.78,5120176
#2017-04-18#,113.48,114.75,113,114.19,6191132
#2017-04-19#,114.56,115,113.54,113.73,5303424
#2017-04-20#,114.17,115.05,113.87,114.79,5279267
#2017-04-21#,114.38,115.12,114.27,114.44,6654516
#2017-04-24#,115.26,115.38,113.66,113.7,7294620
#2017-04-25#,113.73,115.52,113.68,115.18,6918330
#2017-04-26#,115.4,115.96,114.86,115.58,4809837
#2017-04-27#,115.8,116.1,115.39,115.84,3910767
#2017-04-28#,115.87,115.9,115.24,115.6,3987631
#2017-05-01#,115.59,115.61,114.72,114.73,4963309
#2017-05-02#,114.87,114.99,113.68,114.37,6604605
#2017-05-03#,114.03,114.09,111.18,111.62,11521209
#2017-05-04#,110.58,111.3,109.06,111.17,10691197
#2017-05-05#,111.49,112.15,110.92,111.99,5871354
#2017-05-08#,112.39,112.39,111,111.42,5980139
#2017-05-09#,111.55,112.1457,110.35,112.07,9337351
#2017-05-10#,109,109.66,108.13,109.66,17061077
#2017-05-11#,109.74,110.005,108.5,109.58,8021280
#2017-05-12#,109.8,109.89,109.27,109.69,5067654
#2017-05-15#,109.73,110.08,109.12,109.13,6241310
#2017-05-16#,109.12,109.23,107.82,107.98,10047055
#2017-05-17#,106,106.63,105.23,106.31,12763221
#2017-05-18#,105.98,107.31,105.98,106.68,6532185
#2017-05-19#,106.76,107.86,106.7,107.52,6336651
#2017-05-22#,107.65,108.2,107.41,107.63,5487199
#2017-05-23#,107.68,107.8,106.9142,107.02,7542646
#2017-05-24#,107.15,107.825,106.93,107.71,4405225
#2017-05-25#,108.13,108.13,106.775,107.27,8030392
#2017-05-26#,107.71,108.49,107.48,108.41,6236779
#2017-05-29#,107.71,108.49,107.48,108.41,6236779
#2017-05-30#,108.49,108.6,107.9507,108.34,4813386
#2017-05-31#,108.4,108.65,107.64,107.94,9963649
#2017-06-01#,107.73,108.21,107.17,108.21,5907363
#2017-06-02#,108.46,108.64,106.95,107.18,10876862
#2017-06-05#,107.04,107.22,106.11,106.52,6372827
#2017-06-06#,106.17,106.19,104.61,105.5,9589493
#2017-06-07#,105.79,106.25,105.54,105.92,5777681
#2017-06-08#,105.47,105.56,104.16,104.32,11002357
#2017-06-09#,104.28,105.92,104.08,105.62,9392516
#2017-06-12#,105.89,107.2,105.89,107.04,8049453
#2017-06-13#,107.14,107.26,106.16,106.56,4918936
#2017-06-14#,106.95,107.01,105.76,106.14,4781080
#2017-06-15#,105.94,106.16,105.23,105.98,5309916
#2017-06-16#,106.28,106.35,104.765,105.51,8683368
#2017-06-19#,105.6,106,105.185,105.37,5956249
#2017-06-20#,105.07,105.3,103.81,103.94,7895674
#2017-06-21#,104.39,105.08,103.54,104.8,7765661
#2017-06-22#,104.71,104.77,104.09,104.22,6155991
#2017-06-23#,103.83,104.58,103.17,104.36,18147866
#2017-06-26#,104.6,105.85,104.56,105.57,5866969
#2017-06-27#,105.33,106.145,105.14,105.41,5694473
#2017-06-28#,106.02,107.54,104.52,106.86,7874406
#2017-06-29#,106.8,107.41,105.33,105.71,7268675
#2017-06-30#,106.25,106.56,105.5,106.25,5113841
#2017-07-03#,106.76,108.62,106.76,107.46,5399537
#2017-07-04#,106.76,108.62,106.76,107.46,5399537
#2017-07-05#,107.83,107.85,105.29,105.63,8049724
#2017-07-06#,104.61,104.69,102.94,103.35,8690802
#2017-07-07#,103.51,103.73,102.72,103.32,6030928
#2017-07-10#,103.3,103.91,102.87,103.59,4421270
#2017-07-11#,103.6,104.19,103.188,103.84,4557336
#2017-07-12#,104.34,104.65,103.645,104.38,5203285
#2017-07-13#,104.45,105.34,104.04,104.29,5339465
#2017-07-14#,104.43,105.25,104.41,105.09,4370311
#2017-07-17#,105.17,105.42,104.71,104.79,3973789
#2017-07-18#,104.6,105.8,104.31,105.75,5740471
#2017-07-19#,106.13,106.87,106.05,106.82,5789363
#2017-07-20#,106.99,107.71,106.7499,107.36,6185510
#2017-07-21#,107.1,107.33,106.805,107.09,4328517
#2017-07-24#,107.31,107.535,106.9,107,4615539
#2017-07-25#,107.6,107.74,106.2,106.42,5394699
#2017-07-26#,106.55,107.03,106.31,106.94,4149006
#2017-07-27#,107.69,110,107.44,110,10468680
#2017-07-28#,109.98,110.19,109.665,109.96,4864456
#2017-07-31#,110.02,110.14,109.34,109.93,6815349
#2017-08-01#,109.98,110.83,109.95,110.61,5987217
#2017-08-02#,109.88,109.88,107.52,108.67,8812748
#2017-08-03#,108.52,109.17,108.045,109.12,6895774
#2017-08-04#,108.23,108.5,107.32,107.69,8503837
#2017-08-07#,107.59,107.65,106.11,106.35,8093098
#2017-08-08#,106.55,107.14,106.175,106.98,9787086
#2017-08-09#,100.71,103,100.5,102.83,27877607
#2017-08-10#,102.5,102.82,101.22,101.35,12259908
#2017-08-11#,101.25,102.51,101.03,101.99,9410408
#2017-08-14#,102.8,102.81,101.26,101.4,9707297
#2017-08-15#,101.63,102.1,101.36,101.51,8868514
#2017-08-16#,101.84,102.65,101.72,102.2,6698783
#2017-08-17#,102.24,102.585,101.34,101.38,6612443
#2017-08-18#,101.32,101.7425,100.66,100.7,6893916
#2017-08-21#,100.64,101.42,100.53,101.17,6492673
#2017-08-22#,101.41,102.91,101.17,102.77,6888650
#2017-08-23#,102.48,102.98,101.48,101.5,5954375
#2017-08-24#,101.82,102.03,101.43,101.52,6976592
#2017-08-25#,101.69,102.685,101.56,102.41,6186933
#2017-08-28#,102.49,102.85,102.08,102.56,5630425
#2017-08-29#,102,102.99,101.82,102.57,6011650
#2017-08-30#,102.48,103.45,102.48,102.87,6573211
#2017-08-31#,103,103.19,101,101.2,9823832
#2017-09-01#,101.65,101.92,101.36,101.5,7827433
#2017-09-04#,101.65,101.92,101.36,101.5,7827433
#2017-09-05#,102,102.55,100.9,101.6,9592925
#2017-09-06#,101.76,102.035,100.89,101.5,7530956
#2017-09-07#,101.55,101.86,96.2,97.06,26419407
#2017-09-08#,96.49,97.49,96.26,97.07,13147662
#2017-09-11#,97.9,98.02,96.96,97.09,9610290
#2017-09-12#,97.59,98.36,97.125,97.89,9151729
#2017-09-13#,98.24,98.9491,98.02,98.82,7615303
#2017-09-14#,98.79,98.84,97.5375,97.9,9710030
#2017-09-15#,98.05,98.9299,98,98.52,23870293
#2017-09-18#,98.39,98.72,97.72,98.1,7013634
#2017-09-19#,98.23,98.67,98.08,98.43,6970280
#2017-09-20#,98.76,99.28,98.62,99.21,6459058
#2017-09-21#,99.19,99.39,98.75,98.89,4958036
#2017-09-22#,98.55,98.99,98.53,98.6,6359080
#2017-09-25#,98.6,99.645,98.42,99.57,7492545
#2017-09-26#,99.64,99.74,98.61,98.63,6220508
#2017-09-27#,98.97,99.525,98.02,99.24,7596559
#2017-09-28#,98.77,99.05,98,98.05,7149615
#2017-09-29#,97.89,98.59,97.66,98.57,8185858
#2017-10-02#,99.31,100.44,99.11,99.86,6923319
#2017-10-03#,100.05,100.85,99.91,100.79,5447727
#2017-10-04#,100.74,100.93,100.2,100.55,5126136
#2017-10-05#,100.64,100.87,100.02,100.11,4736650
#2017-10-06#,99.95,100.27,99.34,100.07,4360212
#2017-10-09#,100.81,100.98,99.45,99.57,5429606
#2017-10-10#,99.99,100.07,98.6639,99.58,7704374
#2017-10-11#,99.58,99.58,98.045,98.55,7984043
#2017-10-12#,97.56,97.8158,96.81,96.93,11018249
#2017-10-13#,96.8,97.68,96.8,97.38,6857969
#2017-10-16#,97.64,98.27,97.54,98.13,4911623
#2017-10-17#,98.4,98.47,97.86,98.36,5942501
#2017-10-18#,98.36,98.49,97.55,98.25,5404326
#2017-10-19#,98.19,99.3,98.1148,99.01,5634272
#2017-10-20#,99.45,99.66,98.94,99.4,5938716
#2017-10-23#,99.12,99.18,98.63,98.7,5888226
#2017-10-24#,98.52,98.86,98.06,98.29,4966173
#2017-10-25#,98.05,98.22,97.45,97.8,5144415
#2017-10-26#,97.58,99.48,97.25,98.56,6167514
#2017-10-27#,97.9,98.36,96.89,98.31,7868685
#2017-10-30#,98.12,98.33,97.7025,98.04,7093151
#2017-10-31#,97.94,98.086,97.3842,97.81,5701674
#2017-11-01#,98.13,99.46,98,99.03,6920435
#2017-11-02#,98.87,99.12,98.015,98.35,6799214
#2017-11-03#,98.36,99.3799,97.9,98.64,5417514
#2017-11-06#,98.37,101.13,98.35,100.64,14728723
#2017-11-07#,101.29,102.9,100.74,101.61,12177479
#2017-11-08#,101.88,102,100.42,101.18,8023234
#2017-11-09#,100.83,103.91,100.8,102.68,13172478
#2017-11-10#,104.99,106.24,104.08,104.78,16701518
#2017-11-13#,104.14,105.14,103.98,104.74,7856012
#2017-11-14#,104.57,104.57,103,103.17,6929251
#2017-11-15#,102.75,103.96,102.4488,103.69,5691471
#2017-11-16#,103.63,103.98,102.76,103.6,6410860
#2017-11-17#,103.22,103.99,102.971,103.44,7500844
#2017-11-20#,103.42,103.42,102.7,102.75,5112563
#2017-11-21#,102.97,103.17,102.79,103,5725938
#2017-11-22#,103.22,103.32,102.69,102.74,4140660
#2017-11-23#,103.22,103.32,102.69,102.74,4140660
#2017-11-24#,102.91,102.92,102.45,102.64,2217591
#2017-11-27#,102.63,102.97,102.38,102.79,4007511
#2017-11-28#,102.56,103.875,102.17,103.41,8401145
#2017-11-29#,103.5,106.26,103.43,105.24,14503076
#2017-11-30#,105.36,105.71,104.465,104.82,9948999
#2017-12-01#,104.58,105.85,103.87,105.25,9258403
#2017-12-04#,106.5,112.67,106.5,110.22,17823953
#2017-12-05#,109.53,110.04,106.52,107.22,13055578
#2017-12-06#,107.17,107.99,105.36,105.46,8121673
#2017-12-07#,105.74,106,104.49,105.26,9948639
#2017-12-08#,104.91,104.98,104.0775,104.23,6536601
#2017-12-11#,104.87,106.84,104.77,106.83,7433971
#2017-12-12#,107.6,107.83,106.585,107.43,8147001
#2017-12-13#,108.15,108.19,106.75,107.61,10368257
#2017-12-14#,107.29,111.54,107.2,110.57,27571330
#2017-12-15#,111.98,112,110.6,111.27,19978625
#2017-12-18#,111.84,111.99,110.305,111.03,12270002
#2017-12-19#,111.33,112.39,110.77,111.81,10546560
#2017-12-20#,111.62,112.3,109.69,109.69,8661137
#2017-12-21#,109.72,111.09,109.1892,109.57,9372829
#2017-12-22#,109.49,109.685,108.45,108.67,7378369
#2017-12-25#,109.49,109.685,108.45,108.67,7378369
#2017-12-26#,108.49,109.37,107.89,108.12,3982398
#2017-12-27#,108.42,108.55,107.455,107.64,5624037
#2017-12-28#,108,108.05,107.06,107.77,3477741
#2017-12-29#,108.05,108.34,107.51,107.51,4538403
#2018-01-01#,108.05,108.34,107.51,107.51,4538403
