"Date","Open","High","Low","Close","Volume"
#2015-03-05#,81.23,81.99,81.05,81.21,27825733
#2015-03-06#,80.9,81.33,79.83,80.005,24488581
#2015-03-09#,79.68,79.91,78.63,79.44,18925097
#2015-03-10#,78.5,79.26,77.55,77.55,23067057
#2015-03-11#,77.8,78.43,77.26,77.57,20215704
#2015-03-12#,78.1,79.05,77.91,78.93,16093319
#2015-03-13#,78.6,79.38,77.68,78.05,18557296
#2015-03-16#,77.96,78.12,77.36,78.07,19305406
#2015-03-17#,78.36,79.78,78.34,79.365,22169969
#2015-03-18#,79.25,81.24,79.17,80.91,36912446
#2015-03-19#,81.12,83,81,82.75,42099523
#2015-03-20#,83.39,84.6,83.07,83.8,44466323
#2015-03-23#,83.92,84.96,83.3,84.43,27357333
#2015-03-24#,84.71,86.07,84.52,85.31,32576522
#2015-03-25#,85.5,85.52,82.92,82.92,37436147
#2015-03-26#,82.72,83.77,82.14,83.01,32794800
#2015-03-27#,83.38,83.95,82.88,83.3,18372582
#2015-03-30#,83.81,84.34,82.41,83.195,24527686
#2015-03-31#,82.9,83.5,82.21,82.215,19734277
#2015-04-01#,82.5,82.72,80.87,81.665,22058167
#2015-04-02#,82.25,82.56,81.44,81.555,19664053
#2015-04-03#,82.25,82.56,81.44,81.555,19664053
#2015-04-06#,80.8,82.81,80.8,82.44,19062934
#2015-04-07#,82.65,83.42,82.22,82.32,17467042
#2015-04-08#,82.63,83.1,81.84,82.275,18966732
#2015-04-09#,82.5,82.8,81.71,82.17,15927281
#2015-04-10#,82.21,82.61,81.91,82.04,12529738
#2015-04-13#,81.93,83.94,81.92,83.01,26883094
#2015-04-14#,83.17,83.69,82.44,83.515,19634173
#2015-04-15#,83.55,83.66,82.27,82.705,22390943
#2015-04-16#,82.47,83.07,82.15,82.31,13769687
#2015-04-17#,81.48,82.11,80.37,80.775,24214983
#2015-04-20#,81.54,83.15,81.24,83.09,28796761
#2015-04-21#,84,84.49,83.54,83.62,27171852
#2015-04-22#,84.32,84.74,83.65,84.63,45547963
#2015-04-23#,84.1,85.59,82.41,82.41,73728080
#2015-04-24#,82.77,82.94,81.48,81.53,29660356
#2015-04-27#,81.87,82.93,81.63,81.91,25446032
#2015-04-28#,81.83,81.9,80.23,80.68,23775344
#2015-04-29#,80.01,81.39,79.52,80.465,26430258
#2015-04-30#,80.01,80.96,78.32,78.77,28999005
#2015-05-01#,79.24,79.76,78.11,78.99,24136358
#2015-05-04#,79.33,79.69,78.63,78.81,14691991
#2015-05-05#,78.55,78.8,77.22,77.56,22311318
#2015-05-06#,77.97,78.81,77.05,78.1,28663026
#2015-05-07#,78,78.94,77.56,78.425,19749428
#2015-05-08#,79.1,79.23,78.03,78.51,19943595
#2015-05-11#,78.48,79.03,77.93,78.01,18874054
#2015-05-12#,77.87,77.89,76.79,77.46,21285310
#2015-05-13#,77.72,78.53,77.65,78.44,21512309
#2015-05-14#,78.94,81.845,78.67,81.37,49437996
#2015-05-15#,81.41,81.52,80.18,80.42,27069884
#2015-05-18#,80.33,81.38,80.23,80.88,21613674
#2015-05-19#,81.25,81.69,80.55,80.63,17955389
#2015-05-20#,80.47,81.1,79.46,80.55,23056899
#2015-05-21#,80.19,80.92,80.08,80.48,13402749
#2015-05-22#,80.35,81.31,80.25,80.54,19567937
#2015-05-25#,80.35,81.31,80.25,80.54,19567937
#2015-05-26#,80.43,80.6,79.08,79.335,16321339
#2015-05-27#,79.6,80.66,79.43,80.55,14160865
#2015-05-28#,80.25,81.075,80,80.145,11982008
#2015-05-29#,79.95,80.07,78.88,79.19,16134580
#2015-06-01#,79.3,80.38,78.66,80.29,18119012
#2015-06-02#,79.76,81.35,79.56,80.445,18923300
#2015-06-03#,81.35,82.53,81.25,82.44,31774993
#2015-06-04#,82.14,82.95,81.51,82.05,20863877
#2015-06-05#,81.87,82.46,81.51,82.14,16143093
#2015-06-08#,81.82,82,80.13,80.67,16915471
#2015-06-09#,80.6,81.19,79.32,80.67,16497538
#2015-06-10#,80.83,82.6,80.81,82.16,21531208
#2015-06-11#,82.31,82.9,81.36,81.83,18656811
#2015-06-12#,81.37,82.09,81.2,81.53,11417882
#2015-06-15#,80.55,80.93,80.07,80.71,18805087
#2015-06-16#,80.82,81.51,80.45,81.06,13693666
#2015-06-17#,81.76,82.22,81.34,81.79,18350287
#2015-06-18#,81.64,83.19,81.57,82.905,26782573
#2015-06-19#,82.83,82.98,82.12,82.51,23353194
#2015-06-22#,83.41,84.97,83.31,84.74,29383079
#2015-06-23#,84.96,87.97,84.76,87.88,50667853
#2015-06-24#,87.66,89.25,87.45,88.86,41370227
#2015-06-25#,89.26,89.4,87.835,87.98,27301967
#2015-06-26#,88.12,88.34,86.828,88.01,38214647
#2015-06-29#,86.61,87.5,85.73,85.8,35957872
#2015-06-30#,86.6,86.7,85.57,85.765,23233183
#2015-07-01#,86.77,87.95,86.49,86.91,25260045
#2015-07-02#,87.4,87.44,86.34,87.285,16908781
#2015-07-03#,87.4,87.44,86.34,87.285,16908781
#2015-07-06#,86.49,88.185,86.39,87.55,24635915
#2015-07-07#,87.8,87.85,85.231,87.22,33059921
#2015-07-08#,86.29,86.75,85.445,85.65,24399340
#2015-07-09#,86.73,87.6,85.65,85.88,23307402
#2015-07-10#,87.35,88.22,86.77,87.95,23245873
#2015-07-13#,88.66,90.22,88.42,90.1,29976670
#2015-07-14#,90.46,90.8,89.65,89.68,26627849
#2015-07-15#,90,90.99,89.42,89.76,30886601
#2015-07-16#,90.28,90.86,89.77,90.85,21804086
#2015-07-17#,92.55,95.39,92.54,94.97,54001635
#2015-07-20#,95.85,98.6,95.36,97.91,54860541
#2015-07-21#,98.95,99.24,97.143,98.39,39453332
#2015-07-22#,96.74,97.58,95.92,97.04,28299518
#2015-07-23#,96.96,97.45,94.81,95.44,29418833
#2015-07-24#,97.35,97.76,95.88,96.95,33444930
#2015-07-27#,96.58,96.61,93.83,94.17,38585381
#2015-07-28#,94.84,95.56,93.31,95.29,35235993
#2015-07-29#,96.32,97.28,94.74,96.99,64648320
#2015-07-30#,94.91,95.81,91.8,95.21,86211323
#2015-07-31#,94.95,96.33,93.95,94.01,46509045
#2015-08-03#,93.53,95.08,92.8,94.14,29343117
#2015-08-04#,93.79,94.73,93.33,94.06,20136036
#2015-08-05#,95.25,97.09,95.18,96.44,29813174
#2015-08-06#,97.18,98.74,94.42,95.12,42271318
#2015-08-07#,95.38,95.4,93.61,94.3,23199145
#2015-08-10#,95.68,95.9,93.63,94.15,21624153
#2015-08-11#,93.73,94.76,92.901,93.62,22491031
#2015-08-12#,92.7,94.44,91.19,94.19,27120375
#2015-08-13#,94.05,94.73,93.35,93.43,17451768
#2015-08-14#,93.54,94.72,93.21,94.42,15929656
#2015-08-17#,94.42,94.46,93.39,93.93,18313531
#2015-08-18#,94.08,95.85,94.04,95.17,22278848
#2015-08-19#,94.63,96.1,94.161,95.31,23251271
#2015-08-20#,93.54,94.77,90.46,90.56,44598224
#2015-08-21#,87.52,89.18,85.61,86.06,62778680
#2015-08-24#,77.03,87.14,72,82.09,83710727
#2015-08-25#,86.95,87.67,83,83,52021230
#2015-08-26#,85.95,87.46,83.26,87.19,45124302
#2015-08-27#,89.1,90.06,87.19,89.73,42431375
#2015-08-28#,89.88,91.48,89.792,91.01,33215885
#2015-08-31#,90.6,91.05,88.89,89.43,32850666
#2015-09-01#,86.85,89.39,86.5,87.23,36097370
#2015-09-02#,88.81,89.89,87.63,89.89,27190527
#2015-09-03#,89.76,89.82,87.73,88.15,27048198
#2015-09-04#,87.2,88.39,86.7,88.26,27328667
#2015-09-07#,87.2,88.39,86.7,88.26,27328667
#2015-09-08#,89.69,90.24,88.83,89.53,27012543
#2015-09-09#,90.78,91.98,90.17,90.44,32551123
#2015-09-10#,90.07,92.06,89.63,91.98,26437398
#2015-09-11#,91.68,92.08,91.13,92.05,21185049
#2015-09-14#,92.31,92.62,91.6,92.31,20127871
#2015-09-15#,92.37,93.25,91.79,92.9,18859351
#2015-09-16#,92.9,93.6,92.63,93.45,16321193
#2015-09-17#,93.37,95.51,92.9,94.34,27841803
#2015-09-18#,93.2,95.19,93.05,94.4,62299984
#2015-09-21#,94.62,96.49,94.52,95.55,28789973
#2015-09-22#,93.77,94.68,91.92,92.96,36888893
#2015-09-23#,93.4,94.32,92.8,93.97,21701427
#2015-09-24#,93.06,94.765,92.24,94.41,29105964
#2015-09-25#,95.79,95.85,92.06,92.77,28961622
#2015-09-28#,92.08,92.29,88.18,89.21,41199870
#2015-09-29#,89.1,90.06,85.72,86.67,42281838
#2015-09-30#,88.44,90.02,88.01,89.9,36169146
#2015-10-01#,90.05,90.95,88.36,90.95,29283652
#2015-10-02#,88.9,92.2,88.37,92.07,37881652
#2015-10-05#,92.94,94.27,92.66,94.01,27292517
#2015-10-06#,94.08,94.17,92.34,92.8,22488275
#2015-10-07#,93.11,93.66,91.37,92.4,24129277
#2015-10-08#,91.89,93.22,90.47,92.47,27290523
#2015-10-09#,92.9,93.74,92.239,93.24,20012911
#2015-10-12#,93.32,94.6,92.67,94.26,18449562
#2015-10-13#,93.66,95.37,93.55,94.12,19480347
#2015-10-14#,94.08,95.2,93.61,94.07,19253351
#2015-10-15#,94.99,96.3,94.9,95.96,27557516
#2015-10-16#,96.18,97.59,95.35,97.54,25412856
#2015-10-19#,97.18,98.57,96.92,98.47,23729924
#2015-10-20#,98.73,99.59,96.56,97,30881777
#2015-10-21#,97.37,98.18,96.47,97.11,22003730
#2015-10-22#,97.79,99.73,97.55,99.67,26392075
#2015-10-23#,101.91,102.85,100.16,102.19,42809661
#2015-10-26#,102.2,103.81,101.55,103.77,25961212
#2015-10-27#,102.94,104.1,102.4,103.7,23795472
#2015-10-28#,103.9,104.48,102.92,104.2,24081515
#2015-10-29#,103.96,105.12,103.52,104.88,20316691
#2015-10-30#,104.51,104.72,101.65,101.97,33487104
#2015-11-02#,102.46,103.47,101.18,103.31,24003944
#2015-11-03#,103.22,103.65,102.4,102.58,21242341
#2015-11-04#,103.19,104.14,102.48,103.94,43469308
#2015-11-05#,108.8,110.65,107.95,108.76,63232861
#2015-11-06#,108.04,108.74,105.91,107.095,35084342
#2015-11-09#,107,108.25,105.86,106.49,26383540
#2015-11-10#,105.96,108.15,105.24,107.91,25031681
#2015-11-11#,108.27,109.87,107.11,109.01,25057099
#2015-11-12#,108.48,109.39,108,108.02,20924674
#2015-11-13#,107.71,108.25,103.83,103.95,30278403
#2015-11-16#,103.32,104.17,100.47,104.04,49309167
#2015-11-17#,104.62,106.2,104.14,105.13,26807230
#2015-11-18#,105.8,107.88,105.39,107.77,23836526
#2015-11-19#,107.36,107.73,105.95,106.26,25520599
#2015-11-20#,106.84,107.87,106.62,107.32,22129648
#2015-11-23#,107.19,107.468,106.08,106.95,19897220
#2015-11-24#,106,106.49,104.39,105.74,23577293
#2015-11-25#,106.33,106.6,105.1,105.41,15150785
#2015-11-26#,106.33,106.6,105.1,105.41,15150785
#2015-11-27#,105.78,105.96,104.86,105.45,5913066
#2015-11-30#,105.84,106.1,103.75,104.24,20383179
#2015-12-01#,104.83,107.15,104.5,107.12,22781868
#2015-12-02#,107,107.92,105.79,106.07,24429063
#2015-12-03#,106.27,106.85,103.35,104.38,23236485
#2015-12-04#,104.81,107.73,104.11,106.18,21224721
#2015-12-07#,106.48,106.83,104.66,105.61,15474890
#2015-12-08#,104,106.91,103.95,106.49,20401791
#2015-12-09#,106.18,106.44,103.55,104.6,23517268
#2015-12-10#,105.05,106.4,104.41,105.42,17454312
#2015-12-11#,104.15,104.34,101.91,102.12,26427727
#2015-12-14#,102.285,104.74,101.46,104.66,24813496
#2015-12-15#,105.3,105.8,104.28,104.55,21764331
#2015-12-16#,105.37,107.09,104.19,106.79,22680547
#2015-12-17#,107.49,107.75,106.13,106.22,21675686
#2015-12-18#,106.08,106.59,103.97,104.04,35994199
#2015-12-21#,104.91,105.15,103.6,104.77,16138786
#2015-12-22#,105.22,105.66,104.81,105.51,14597122
#2015-12-23#,105.89,106.11,103.86,104.63,19599673
#2015-12-24#,104.74,105.32,104.5,105.02,6512134
#2015-12-25#,104.74,105.32,104.5,105.02,6512134
#2015-12-28#,105.02,105.98,104.53,105.93,13069733
#2015-12-29#,106.42,107.74,106.25,107.26,17179901
#2015-12-30#,107,107.25,106.06,106.22,13115007
#2015-12-31#,106,106.17,104.62,104.66,18391064
#2016-01-01#,106,106.17,104.62,104.66,18391064
