"Date","Open","High","Low","Close","Volume"
#2013-04-17#,60.0386,60.0857,56.8729,57.5429,236263461
#2013-04-18#,57.8557,57.97,55.6774,56.0071,166574163
#2013-04-19#,55.4243,57.0857,55.0143,55.79,152318201
#2013-04-22#,56.0914,57.4571,55.8964,56.9529,107479442
#2013-04-23#,57.7129,58.3401,56.9729,58.0186,166058949
#2013-04-24#,56.22,59.3214,56.0714,57.9231,242458391
#2013-04-25#,58.7464,59.1343,58.1429,58.34,96209155
#2013-04-26#,58.5443,59.8241,58.3214,59.6007,191068990
#2013-04-29#,60.0643,61.9453,60,61.4457,160081110
#2013-04-30#,62.1571,63.6071,61.7243,63.2543,172884362
#2013-05-01#,63.4943,63.5614,62.0557,62.7557,126788697
#2013-05-02#,63.1114,64.0843,62.9471,63.6457,105506184
#2013-05-03#,64.4729,64.7471,64.1643,64.2829,90381788
#2013-05-06#,65.1014,66.0286,64.9014,65.8157,124160162
#2013-05-07#,66.4243,66.5357,64.8143,65.5226,120938076
#2013-05-08#,65.5771,66.4814,65.1157,66.2629,118149038
#2013-05-09#,65.6871,66.1429,65.0829,65.2529,99687476
#2013-05-10#,65.4243,65.6729,64.3543,64.71,83712482
#2013-05-13#,64.5014,65.4143,64.5,64.9629,79277310
#2013-05-14#,64.8357,65.0286,63.1643,63.4086,111778940
#2013-05-15#,62.7371,63,60.3371,61.2643,185403085
#2013-05-16#,60.4629,62.55,59.8429,62.0826,150866478
#2013-05-17#,62.7214,62.87,61.5729,61.8943,107019829
#2013-05-20#,61.7014,63.6857,61.4429,63.2757,112893984
#2013-05-21#,62.5929,63.64,62.0286,62.8086,114074240
#2013-05-22#,63.4357,64.05,62.6029,63.0506,110814858
#2013-05-23#,62.2786,63.7371,62.2557,63.1629,88345236
#2013-05-24#,62.9786,63.6657,62.9086,63.5929,69106639
#2013-05-27#,62.9786,63.6657,62.9086,63.5929,69106639
#2013-05-28#,64.2714,64.4443,62.9786,63.0627,96536188
#2013-05-29#,62.8571,63.9286,62.7714,63.5643,82695669
#2013-05-30#,63.6643,64.9286,63.5014,64.5114,88428648
#2013-05-31#,64.6429,65.3,64.2143,64.2479,96075042
#2013-06-03#,64.39,64.6229,63.2114,64.3886,93087841
#2013-06-04#,64.7457,64.9186,63.9129,64.1871,73181521
#2013-06-05#,63.6643,64.3886,63.3871,63.5871,72647337
#2013-06-06#,63.6386,63.8571,62.0071,62.6371,104268458
#2013-06-07#,62.3571,63.32,61.8243,63.1159,101185686
#2013-06-10#,63.5329,64.1541,62.4,62.6986,112589043
#2013-06-11#,62.2486,63.2514,61.9029,62.5143,71596021
#2013-06-12#,62.7857,63.0357,61.6429,61.7414,66356668
#2013-06-13#,61.7857,62.4486,61.25,62.2807,71528086
#2013-06-14#,62.2,62.3271,61.2143,61.4357,68020911
#2013-06-17#,61.6343,62.2429,61.4802,61.7143,64860453
#2013-06-18#,61.6514,62.1286,61.4586,61.6814,48790448
#2013-06-19#,61.6286,61.6657,60.4286,60.4286,77757785
#2013-06-20#,59.9,60.8543,59.31,59.5483,89374558
#2013-06-21#,59.7843,60,58.3,59.0714,120312346
#2013-06-24#,58.2,58.38,56.8643,57.5057,120186430
#2013-06-25#,57.9571,58.2557,56.9757,57.5186,78584786
#2013-06-26#,57.7,57.8271,56.5229,56.8671,91986573
#2013-06-27#,57.0357,57.3414,56.22,56.2543,84350049
#2013-06-28#,55.9086,57.1814,55.5529,56.6471,144659417
#2013-07-01#,57.5271,58.8957,57.3171,58.46,97793045
#2013-07-02#,58.5657,60.2329,58.4957,59.7843,117521579
#2013-07-03#,60.1229,60.4257,59.6357,60.1143,60232158
#2013-07-04#,60.1229,60.4257,59.6357,60.1143,60232158
#2013-07-05#,60.0557,60.47,59.3357,59.6314,68520760
#2013-07-08#,60.0157,60.1429,58.6643,59.2929,74578420
#2013-07-09#,59.0857,60.5,58.6257,60.3357,88172238
#2013-07-10#,59.9429,60.6857,59.75,60.1043,70350819
#2013-07-11#,60.4214,61.1786,60.1672,61.0411,81618964
#2013-07-12#,61.0929,61.3986,60.4871,60.93,69910463
#2013-07-15#,60.7157,61.6371,60.6857,61.0629,60543105
#2013-07-16#,60.9314,61.53,60.5957,61.4564,54134367
#2013-07-17#,61.3857,61.7457,61.1743,61.4729,49764064
#2013-07-18#,61.9114,62.1243,61.5157,61.6797,54760818
#2013-07-19#,61.8714,61.9971,60.6214,60.7071,67194715
#2013-07-22#,61.3514,61.3929,60.7811,60.9014,51997596
#2013-07-23#,60.8571,60.9943,59.8157,59.8557,92348403
#2013-07-24#,62.7043,63.5129,62.18,62.93,148013824
#2013-07-25#,62.9571,63.0571,62.2586,62.6429,57420636
#2013-07-26#,62.1857,63.0057,62.0486,62.9986,50068753
#2013-07-29#,62.9714,64.2843,62.8857,63.97,62110300
#2013-07-30#,64.28,65.3071,64.1757,64.76,77355565
#2013-07-31#,64.9986,65.3346,64.2043,64.6471,80739351
#2013-08-01#,65.1075,65.2571,64.7514,65.2394,51562322
#2013-08-02#,65.43,66.1214,65.2371,66.0771,68695326
#2013-08-05#,66.3843,67.2386,66.0214,67.0643,79713592
#2013-08-06#,66.86,67.4129,66.0243,66.4643,83728540
#2013-08-07#,66.2571,66.7143,65.9671,66.4257,74713968
#2013-08-08#,66.265,66.3,65.4214,65.8586,63999838
#2013-08-09#,65.52,65.78,64.8071,64.9214,66905209
#2013-08-12#,65.2657,66.95,65.2329,66.7657,91108290
#2013-08-13#,67.2771,70.6657,66.8643,69.9386,220484936
#2013-08-14#,71.1257,72.0357,70.4857,71.2143,189092911
#2013-08-15#,70.9171,71.7713,69.869,71.13,122573507
#2013-08-16#,71.45,71.8486,71.2657,71.7614,90575856
#2013-08-19#,72.0486,73.3914,72,72.5343,127629481
#2013-08-20#,72.8157,72.9386,71.5457,71.5814,89671743
#2013-08-21#,71.9414,72.45,71.6,71.7657,83969305
#2013-08-22#,72.14,72.2271,71.1714,71.8514,61051676
#2013-08-23#,71.8957,71.9071,71.3357,71.5743,55682221
#2013-08-26#,71.5357,72.8857,71.5,71.8529,82741050
#2013-08-27#,71.1429,71.7871,69.4714,69.7986,106047109
#2013-08-28#,69.4286,70.8286,69.4286,70.128,76901678
#2013-08-29#,70.2357,70.9286,70.1614,70.2429,59913714
#2013-08-30#,70.2857,70.4214,69.5,69.6023,68100788
#2013-09-02#,70.2857,70.4214,69.5,69.6023,68100788
#2013-09-03#,70.4429,71.5143,69.6214,69.7971,83025166
#2013-09-04#,71.3657,71.7486,70.8971,71.2416,86257878
#2013-09-05#,71.4643,71.5257,70.52,70.7529,59091879
#2013-09-06#,71.2057,71.34,69.9929,71.1743,89881253
#2013-09-09#,72.1429,72.56,71.9257,72.31,85171583
#2013-09-10#,72.3143,72.4929,69.9286,70.6629,185798872
#2013-09-11#,66.7157,67.67,66.4014,66.8157,224673456
#2013-09-12#,66.9286,67.9143,66.5729,67.5271,101012471
#2013-09-13#,67.0486,67.4042,66.3857,66.4143,74708438
#2013-09-16#,65.8571,65.9443,63.8886,64.3029,137137665
#2013-09-17#,63.9943,65.6729,63.9286,65.0457,99844773
#2013-09-18#,66.1686,66.6214,65.8086,66.3829,114215304
#2013-09-19#,67.2429,67.9757,67.0357,67.4714,101134712
#2013-09-20#,68.2857,68.3643,66.5714,66.7729,174825322
#2013-09-23#,70.8714,70.9871,68.9429,70.0914,190526525
#2013-09-24#,70.6971,70.7814,69.6886,69.8714,91085743
#2013-09-25#,69.8857,69.9486,68.7757,68.79,79239167
#2013-09-26#,69.4286,69.7943,69.1286,69.46,59305183
#2013-09-27#,69.1114,69.2386,68.6743,68.9643,57009729
#2013-09-30#,68.1786,68.8086,67.773,68.1071,65039408
#2013-10-01#,68.35,69.8771,68.3401,69.7086,88470655
#2013-10-02#,69.3757,70.2571,69.1071,69.9371,72295902
#2013-10-03#,70.0729,70.3357,68.677,69.0586,80688503
#2013-10-04#,69.1229,69.2286,68.3714,69.0043,64717380
#2013-10-07#,69.5086,70.3786,69.3357,69.6786,78073107
#2013-10-08#,69.9914,70.0914,68.6486,68.7057,72729006
#2013-10-09#,69.2343,69.6843,68.3257,69.5126,75431216
#2013-10-10#,70.1886,70.34,69.5771,69.9483,69650490
#2013-10-11#,69.57,70.5486,69.3086,70.4017,66934938
#2013-10-14#,69.9757,71.0829,69.9071,70.8629,65474542
#2013-10-15#,71.0721,71.7143,70.7886,71.24,80018603
#2013-10-16#,71.5414,71.79,71.3186,71.5877,62775013
#2013-10-17#,71.4257,72.1114,71.3829,72.0714,63398335
#2013-10-18#,72.2843,72.7514,72.2443,72.6986,72635570
#2013-10-21#,73.11,74.9,73.0743,74.4803,99526945
#2013-10-22#,75.2007,75.4928,72.5757,74.2668,133515753
#2013-10-23#,74.1429,75.0957,74.1429,74.9943,78431122
#2013-10-24#,75,76.0671,74.6357,75.9871,96191095
#2013-10-25#,75.9021,76.1757,75.0157,75.1369,84448133
#2013-10-28#,75.5771,75.8571,74.7443,75.6966,137610123
#2013-10-29#,76.61,77.0357,73.5057,73.8111,158952115
#2013-10-30#,74.23,75.36,73.86,74.9851,88540697
#2013-10-31#,75,75.3557,74.4671,74.6717,68923785
#2013-11-01#,74.86,74.9714,73.6914,74.29,68722304
#2013-11-04#,74.4429,75.26,74.1157,75.25,61157033
#2013-11-05#,74.94,75.555,74.7143,75.0641,66368071
#2013-11-06#,74.8786,74.98,74.0286,74.4171,55844152
#2013-11-07#,74.2257,74.7414,73.1971,73.2131,65655100
#2013-11-08#,73.5114,74.4471,73.2271,74.3657,69829543
#2013-11-11#,74.2843,74.5243,73.4871,74.1497,56863303
#2013-11-12#,73.9529,74.8457,73.8571,74.2871,51114651
#2013-11-13#,74,74.6071,73.8514,74.3763,49304927
#2013-11-14#,74.6871,75.6114,74.5529,75.4514,70605087
#2013-11-15#,75.2257,75.5843,74.9271,74.9987,79479764
#2013-11-18#,74.9986,75.3129,74.0286,74.0899,61236224
#2013-11-19#,74.1471,74.7686,73.9957,74.2214,52234707
#2013-11-20#,74.1757,74.3457,73.4757,73.5714,48545798
#2013-11-21#,73.9429,74.4586,73.3814,74.448,65506861
#2013-11-22#,74.2171,74.5943,74.0757,74.2571,55931232
#2013-11-25#,74.4314,75.1243,74.4286,74.82,57260511
#2013-11-26#,74.8743,76.5914,74.8571,76.2,100345728
#2013-11-27#,76.6157,78,76.2,77.9943,90861841
#2013-11-28#,76.6157,78,76.2,77.9943,90861841
#2013-11-29#,78.4971,79.7614,78.2586,79.4386,79532215
#2013-12-02#,79.7143,80.6186,78.6886,78.7471,118135885
#2013-12-03#,79.7571,80.9114,79.6686,80.9031,112741734
#2013-12-04#,80.7857,81.3129,80.1171,80.7143,94452666
#2013-12-05#,81.8071,82.1623,80.9157,81.1287,111895315
#2013-12-06#,80.8271,80.9643,79.9386,80.0029,86088352
#2013-12-09#,80.2214,81.3686,80.1286,80.9186,80123533
#2013-12-10#,80.5114,81.1257,80.1714,80.7929,69567610
#2013-12-11#,81,81.5671,79.9557,80.1943,89929693
#2013-12-12#,80.3059,80.7629,80.0043,80.0771,65572318
#2013-12-13#,80.4071,80.4114,79.0957,79.2043,83205283
#2013-12-16#,79.2886,80.377,79.2871,79.6429,70648452
#2013-12-17#,79.4014,79.92,79.0536,79.2843,57475649
#2013-12-18#,78.5286,78.7786,76.9714,78.6814,141465807
#2013-12-19#,78.5,78.5714,77.6757,77.78,80239369
#2013-12-20#,77.9186,78.8014,77.8311,78.4314,109103435
#2013-12-23#,81.1429,81.5314,80.3943,81.4414,125326831
#2013-12-24#,81.4129,81.6971,80.8614,81.0957,41888735
#2013-12-25#,81.4129,81.6971,80.8614,81.0957,41888735
#2013-12-26#,81.1571,81.3571,80.4823,80.5571,51002035
#2013-12-27#,80.5457,80.63,79.9286,80.0129,56471317
#2013-12-30#,79.6371,80.0129,78.903,79.2171,63407722
#2013-12-31#,79.1671,80.1829,79.1429,80.1457,55819372
#2014-01-01#,79.1671,80.1829,79.1429,80.1457,55819372
